,FSV,M,g,l,max_delta,max_ll,max_mu_hat,max_s2_t_hat,model,n,s2_FSV,s2_logdelta,time,BIC,max_ll_null,LLR,pval,qval
0,2.0597382464453406e-09,4,NDUFA7,0.39934727994567143,485165195.4097903,-308.59382362956785,-3.5930370501733537,2.787057678961931e-08,SE,263,1.0629281406988167,1.81407565184346e+17,0.0020003318786621094,639.4762633878468,-308.5947766141975,0.0009529846296345568,0.9753728568624866,0.9753729277531069
1,2.0597382464453406e-09,4,EIF5AL1,0.39934727994567143,485165195.4097903,-351.73903070543247,-5.093149078275924,5.5217710844645676e-08,SE,263,0.4128839250513652,7.046597477236923e+16,0.0,725.766677539576,-351.7399836887556,0.0009529833231454177,0.9753728737383551,0.9753729277531069
2,0.999954570937071,4,KLF8,0.39934727994567143,4.5399929762484854e-05,-8.251422024316838,-1.6595378630762148,2.40047498210142,SE,263,0.8325717398297421,292154093.94987303,0.002000093460083008,38.79146017734473,-9.807695906843065,1.5562738825262272,0.2122116305722873,0.9753729277531069
3,2.0597382464453406e-09,4,PSMB2,0.39934727994567143,485165195.4097903,-242.38014385725728,-3.5074488768172856,2.611901827923629e-08,SE,263,0.9869672377717958,1.684434880077499e+17,0.0009999275207519531,507.0489038432256,-242.3810968418061,0.0009529845488316369,0.9753728579062144,0.9753729277531069
4,2.0597382464453402e-09,4,ZNF680,0.39934727994567143,485165195.4097903,-112.08358793663092,-2.446451350690801,1.2619272821926791e-08,SE,263,1.8068320403899931,3.0836797765907283e+17,0.0010001659393310547,246.4557920019729,-112.0845409217655,0.0009529851345746465,0.9753728503401986,0.9753729277531069
5,2.0597382464453406e-09,4,VPS37B,0.39934727994567143,485165195.4097903,-122.6951061554455,-1.6316276406549666,5.794018330639259e-09,SE,263,0.7491312664308207,1.2785255544870162e+17,0.0009999275207519531,267.67882843960206,-122.69605913966117,0.0009529842156723589,0.9753728622096187,0.9753729277531069
6,0.9999545709370709,4,VCAM1,0.39934727994567143,4.5399929762484854e-05,-150.27177193208038,-1.977046158148217,3.502449169613601,SE,263,27.121102227168162,9516946911.65056,0.0,322.8321599928718,-150.68055017946475,0.40877824738436175,0.5225902709449943,0.9753729277531069
7,2.0597382464453402e-09,4,TOMM40L,0.39934727994567143,485165195.4097903,79.18679668710456,-1.571442928750787,5.155966917228178e-09,SE,263,21.955912551902305,3.747166421638282e+18,0.0010001659393310547,-136.08497724549807,79.18584370078898,0.0009529863155819385,0.9753728350851881,0.9753729277531069
8,2.0597382464453406e-09,4,OGFOD1,0.39934727994567143,485165195.4097903,-138.88350013858462,-2.17953696988276,1.0138254555771185e-08,SE,263,0.79365605853062,1.3545150199635208e+17,0.0,300.0556164058803,-138.8844531228749,0.0009529842902793462,0.9753728612459234,0.9753729277531069
9,2.0597382464453406e-09,4,LMAN1,0.39934727994567143,485165195.4097903,-328.91125731260354,-5.736294796769288,6.929441029619545e-08,SE,263,1.909570066269448,3.2590204643853446e+17,0.0009999275207519531,680.1111307539181,-328.912210297782,0.0009529851784577659,0.9753728497733624,0.9753729277531069
