,FSV,M,g,l,max_delta,max_ll,max_mu_hat,max_s2_t_hat,model,n,s2_FSV,s2_logdelta,time,BIC,max_ll_null,LLR,pval,qval
0,2.0601907287028024e-09,4,MAPKAPK2,0.3785954305060182,485165195.4097903,-359.65898367118007,-6.276974442857803,8.308955213865092e-08,SE,262,0.5950439383375488,1.0151021194219837e+17,0.002000093460083008,741.5913453574045,-359.6599403017202,0.0009566305401449426,0.9753258077966996,0.9753258435825043
1,2.060190728702802e-09,4,SLC39A8,0.3785954305060182,485165195.4097903,-13.551598000770355,-1.8000142048684389,6.812075937459855e-09,SE,262,13.01146597462038,2.219662420984403e+18,0.0019998550415039062,49.376574016585096,-13.552554633582076,0.0009566328117216472,0.9753257785108813,0.9753258435825043
2,0.9999545809142595,4,GJC3,0.3785954305060182,4.5399929762484854e-05,-221.40891410840675,-3.077513583043636,8.767777251783045,SE,262,2.689093921528506,944032716.4815887,0.0010001659393310547,465.0912062318579,-222.32312215440663,0.9142080459998851,0.339000360128625,0.9753258435825043
3,0.9999545809142594,4,ARPC5L,0.3785954305060182,4.5399929762484854e-05,-296.0251479816675,-3.1103969554216424,9.193462620764224,SE,262,58.453732774966305,20520754481.044308,0.0009999275207519531,614.3236739783794,-296.43124782899577,0.406099847328278,0.5239557363473386,0.9753258435825043
4,2.060190728702802e-09,4,UBXN11,0.3785954305060182,485165195.4097903,-305.0102361452068,-4.21093313048236,3.778655399814732e-08,SE,262,7.065404762831928,1.205307186115115e+18,0.0,632.293850305458,-305.01119277779884,0.0009566325920218333,0.9753257813433128,0.9753258435825043
5,2.0601907287028016e-09,4,NFATC4,0.3785954305060182,485165195.4097903,-312.2055135540754,-2.655046540483622,1.5837812894854418e-08,SE,262,1.966154995542103,3.354118871730664e+17,0.0009999275207519531,646.6844051231952,-312.20647018591575,0.0009566318403244622,0.9753257910344082,0.9753258435825043
6,2.060190728702802e-09,4,RPL39,0.3785954305060182,485165195.4097903,-340.6976080471295,-6.1030346460693705,7.839787218343153e-08,SE,262,0.5580658248342947,9.520201199745973e+16,0.0009999275207519531,703.6685941093034,-340.698564677575,0.0009566304455006502,0.9753258090168817,0.9753258435825043
7,2.060190728702802e-09,4,RPS5,0.3785954305060182,485165195.4097903,-296.7238927638623,-4.022324187296899,3.450995865180261e-08,SE,262,6.705832861096631,1.1439668083682467e+18,0.0009999275207519531,615.721163542769,-296.724849396432,0.0009566325696823696,0.9753257816313194,0.9753258435825043
8,0.9999545809142595,4,PSMB1,0.3785954305060182,4.5399929762484854e-05,-351.9878038248852,-6.948099432498924,43.93166154755536,SE,262,41.57102007008095,14593913098.194159,0.0010001659393310547,726.2489856648148,-352.45861518423885,0.4708113593536609,0.49261414195102815,0.9753258435825043
9,0.9999545809142594,4,KRT7,0.3785954305060182,4.5399929762484854e-05,-359.22810912152937,-7.969451128179802,57.573576366420596,SE,262,219.28866021763582,76983428485.52988,0.0009999275207519531,740.7295962581031,-359.58921994619993,0.3611108246705612,0.5478899582655161,0.9753258435825043
10,2.0601907287028016e-09,4,GPX1,0.3785954305060182,485165195.4097903,-366.20632462632557,-6.088262066126716,7.837621700593423e-08,SE,262,1.70704008413562,2.9120874874980717e+17,0.0,754.6860272676955,-366.2072812580496,0.0009566317240228273,0.9753257925338021,0.9753258435825043
11,2.060190728702802e-09,4,TMEM51,0.3785954305060182,485165195.4097903,-139.61827948551127,-2.092095181458269,9.37173538200332e-09,SE,262,0.745092540121848,1.2710742315202741e+17,0.0,301.5099369860669,-139.6192361163594,0.000956630848122586,0.9753258038261615,0.9753258435825043
12,0.9999545809142595,4,RPS29,0.3785954305060182,4.5399929762484854e-05,-326.4606219405207,-7.405739870255473,49.63953722819076,SE,262,2597.2922511987795,911804842428.8823,0.0009999275207519531,675.1946218960858,-326.7171909742458,0.25656903372509987,0.6124871338737189,0.9753258435825043
13,2.060190728702802e-09,4,TCEB2,0.3785954305060182,485165195.4097903,-387.04330173046765,-4.690782117946241,4.766864007690524e-08,SE,262,0.6507453511736583,1.1101247195726622e+17,0.0,796.3599814759797,-387.04425836113376,0.0009566306661099588,0.9753258061727216,0.9753258435825043
14,0.5046919790572354,4,RPL34,0.3785954305060182,0.9809480894477098,-349.42865044003395,-7.256346161787608,25.471973050229305,SE,262,33.94908046497689,635.9807592135236,0.0010001659393310547,721.1306788951123,-349.56020113964087,0.1315506996069189,0.7168296077682111,0.9753258435825043
15,0.9999545809142595,4,CD44,0.3785954305060182,4.5399929762484854e-05,-303.32024382456143,-5.733406575241097,29.921329117391245,SE,262,37.98647891085834,13335524872.78122,0.0009999275207519531,628.9138656641672,-303.70973600202984,0.38949217746841214,0.5325664556229597,0.9753258435825043
16,2.060190728702802e-09,4,YPEL5,0.3785954305060182,485165195.4097903,-289.59880579768696,-3.785268713725339,3.063357581730078e-08,SE,262,1.3460550755247418,2.296273051434362e+17,0.0010001659393310547,601.4709896104183,-289.5997624291957,0.0009566315087568,0.9753257953090735,0.9753258435825043
17,2.0601907287028016e-09,4,PPP4C,0.3785954305060182,485165195.4097903,-331.74053508784664,-5.475645760972496,6.331749841937795e-08,SE,262,5.700188521209871,9.72411123983695e+17,0.0,685.7544481907377,-331.74149172034197,0.0009566324953311778,0.9753257825898759,0.9753258435825043
18,0.9999545809142595,4,SNRPN,0.3785954305060182,4.5399929762484854e-05,-220.5535858343541,-2.3658805828821663,5.309765900631494,SE,262,4.77771049513223,1677261988.2045445,0.0,463.3805496837526,-221.29266938500948,0.7390835506553799,0.389954607741678,0.9753258435825043
19,0.4941472551909871,4,ST14,0.3785954305060182,1.0232100352524842,-301.6623295383842,-3.8383531985310935,7.159450573932512,SE,262,68.63115129676464,1285.7919266093975,0.0009999275207519531,625.5980370918128,-301.68251506074574,0.020185522361543917,0.8870201624725629,0.9753258435825043
20,2.0601907287028024e-09,4,RAB5C,0.3785954305060182,485165195.4097903,-328.02459067624477,-4.801410550820993,4.8992979074783e-08,SE,262,1843.5527768681434,3.144968313253458e+20,0.0010004043579101562,678.3225593675339,-328.025547309623,0.0009566333782231595,0.9753257712073868,0.9753258435825043
21,2.060190728702802e-09,4,KCND3,0.3785954305060182,485165195.4097903,-31.113099226422037,-1.888678217809757,7.505384461868248e-09,SE,262,4.463729449660583,7.614801080968942e+17,0.0009999275207519531,84.49957646788846,-31.114055858796235,0.0009566323741978522,0.9753257841515609,0.9753258435825043
22,2.060190728702802e-09,4,RAB4A,0.3785954305060182,485165195.4097903,-247.4084894369721,-4.067612857144607,3.4900484971878176e-08,SE,262,2.9900576891583857,5.1008231525533126e+17,0.0,517.0903568889886,-247.40944606911296,0.0009566321408556178,0.975325787159875,0.9753258435825043
23,2.060190728702802e-09,4,KLK6,0.3785954305060182,485165195.4097903,12.67273974282034,-1.8641076150869227,7.271849621221422e-09,SE,262,2.4944881219958077,4.255417148833298e+17,0.002000093460083008,-3.0721014705962943,12.671783110801215,0.0009566320191254363,0.975325788729255,0.9753258435825043
24,2.0601907287028024e-09,4,UQCR11,0.3785954305060182,485165195.4097903,-357.7686381099297,-6.699236027444699,9.43564217203362e-08,SE,262,57.032277042652915,9.729295867327633e+18,0.002000093460083008,737.8106542349038,-357.7695947430643,0.0009566331345922663,0.9753257743483436,0.9753258435825043
25,0.9999545809142594,4,TPD52,0.3785954305060182,4.5399929762484854e-05,-330.8030409227674,-6.147321862089798,34.44736159207028,SE,262,55.49573274099425,19482319644.245895,0.0019998550415039062,683.8794598605792,-331.19606863524126,0.39302771247383816,0.53071218572151,0.9753258435825043
